Smiles;Système de solvant;Composition;KD
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;L;1.93209365
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;M;1.45639959
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;N;0.99113601
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;P;0.74949378
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;Q;0.29046337
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;R;-0.22327796
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;T;-0.78197165
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;X;-1.58381196
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;HEMWat;Z;-1.61276184
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;A;3.79515942
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;B;3.63159544
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;C;3.44985349
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;D;3.2800736
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;F;3.17200411
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;G;3.01180703
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;H;2.7550374
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;J;2.5439044
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;K;2.24143044
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;L;1.75326768
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;M;1.26672618
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;N;0.81489675
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;P;0.3579465
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;Q;-0.10422688
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;R;-0.54137105
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;S;-0.82661836
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;T;-0.94310244
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;U;-1.13344884
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;V;-1.23321268
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;W;-1.2983778
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Arizona Ethanol;X;-1.37851446
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;9_0_1;1.4196092
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;8,5_0,5_1;0.25232927
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;8_1_1;-0.30999177
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;7,5_1,5_1;-0.62165387
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;7_2_1;-0.83980648
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;6,5_2,5_1;-0.96972401
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;6_3_1;-1.07966928
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;5,5_3,5_1;-1.15978025
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;5_4_1;-1.2190879
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;4,5_4,5_1;-1.26438176
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;4_5_1;-1.29955306
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;3,5_5,5_1;-1.32546939
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;3_6_1;-1.34391581
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Heptane Ethanol Water;4,5_5_0,5;-1.41639666
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;9_0_1;2.05548311
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;8,5_0,5_1;1.18134345
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;8_1_1;0.63927144
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;7,5_1,5_1;0.31619747
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;7_2_1;0.10101169
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;6,5_2,5_1;-0.0490987
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;6_3_1;-0.15581747
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;5,5_3,5_1;-0.24211072
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;5_4_1;-0.30101234
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;4,5_4,5_1;-0.35024267
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;4_5_1;-0.38880757
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;3,5_5,5_1;-0.41936574
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;3_6_1;-0.44094273
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;Beta-Pinene Ethanol Water;4,5_5_0,5;-0.50042302
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;5_0_5;2.79674533
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;2.8693002
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;4_1_5;2.95612214
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;3.05700728
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;3_2_5;3.16825467
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;3.28732317
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;2_3_5;3.41038054
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;3.51675442
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;1_4_5;3.60812851
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;3.66555431
CN1Cc2c3OCOc3ccc2CC(=O)c2cc3OCOc3cc2CC1;1-Butanol DimethylCarbonate H2O;0_5_5;3.68846999
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;A;2.53608382
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;C;2.34003388
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;F;2.13994191
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;H;1.84972471
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;K;1.50273073
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;L;1.13998169
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;M;0.83797701
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;N;0.5354782
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;P;0.24441718
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;Q;-0.05963668
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;R;-0.43097361
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;T;-0.82253839
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;V;-1.2761178
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;X;-1.42994509
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona;Z;-1.04102305
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;7_0_3;2.45007851
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;6,5_0,5_3;2.22548839
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;6_1_3;2.01499349
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;5,5_1,5_3;1.81718086
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;5_2_3;1.63148101
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;4,5_2,5_3;1.45759942
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;4_3_3;1.29457075
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;3,5_3,5_3;1.14043762
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;3_4_3;0.99209399
O=C(Oc12)C=Cc2cc2ccoc2c1;ButylAcetate Ethanol Water;2,5_4,5_3;0.84516805
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;7_0_3;2.03637479
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;6,5_0,5_3;1.90972267
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;6_1_3;1.78912628
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;5,5_1,5_3;1.65867092
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;5_2_3;1.50701252
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;4,5_2,5_3;1.33249778
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;4_3_3;1.13644359
O=C(Oc12)C=Cc2cc2ccoc2c1;CPME Ethanol Water;3,5_3,5_3;0.91798044
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;5_0_5;1.75465719
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;4,8_0,2_5;1.70196947
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;4,6_0,4_5;1.64541276
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;4,4_0,6_5;1.58457604
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;4,2_0,8_5;1.51898181
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;4_1_5;1.44803281
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;3,8_1,2_5;1.37095007
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol AceticAcid Water;3,6_1,4_5;1.28669804
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;5_0_5;1.9620089
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;4,5_0,5_5;1.9072202
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;4_1_5;1.85761858
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;3,5_1,5_5;1.81670745
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;3_2_5;1.80643672
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;2,5_2,5_5;1.82330005
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;2_3_5;1.63798913
O=C(Oc12)C=Cc2cc2ccoc2c1;MtBE Acetonitrile Water;1,5_3,5_5;1.42511959
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_0_5;-1.38657236
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_0,5_4,5;-1.45278299
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_1_4;-1.51532244
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_1,5_3,5;-1.57240574
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_2_3;-1.62168835
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_2,5_2,5;-1.66135782
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_3_2;-1.6913666
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_3,5_1,5;-1.68984535
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_4_1;-1.72929446
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_4,5_0,5;-1.7475339
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Acetonitrile Methanol;5_5_0;-1.8064849
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;5_0_5;1.75465719
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;4,5_0,5_5;1.81006411
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;4_1_5;1.86997767
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;3,5_1,5_5;1.93379372
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;3_2_5;2.00110511
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;2,5_2,5_5;2.07183714
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;2_3_5;2.14600871
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;1,5_3,5_5;2.22344308
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;1_4_5;2.30360739
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;0,5_4,5_5;2.38556435
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol EthylAcetate Water;0_5_5;2.46793442
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;A;2.53608377
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;C;2.22771084
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;H;1.75328563
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;K;1.45312042
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;L;1.16049063
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;M;0.82019412
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;N;0.49128014
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;P;0.3133115
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;Q;-0.01670179
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;R;-0.40681835
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;T;-0.83061654
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;X;-1.41496043
O=C(Oc12)C=Cc2cc2ccoc2c1;HEMWat;Z;-1.42985638
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;A;2.470139
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;B;2.35647966
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;C;2.23014978
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;D;2.1130946
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;F;2.03900861
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;G;1.92840233
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;H;1.75366472
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;J;1.61063026
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;K;1.40508623
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;L;1.07227638
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;M;0.74025967
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;N;0.42285044
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;P;0.094897
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;Q;-0.24626038
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;R;-0.57886437
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;S;-0.79361079
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;T;-0.89818103
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;U;-1.04989782
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;V;-1.13224064
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;W;-1.18416122
O=C(Oc12)C=Cc2cc2ccoc2c1;Arizona Ethanol;X;-1.25060925
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;9_0_1;0.50461832
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;8,5_0,5_1;-0.25850867
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;8_1_1;-0.62473204
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;7,5_1,5_1;-0.82698168
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;7_2_1;-0.96722363
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;6,5_2,5_1;-1.0509134
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;6_3_1;-1.12103062
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;5,5_3,5_1;-1.17193592
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;5_4_1;-1.20903999
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;4,5_4,5_1;-1.23702632
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;4_5_1;-1.25841741
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;3,5_5,5_1;-1.27375137
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;3_6_1;-1.28419306
O=C(Oc12)C=Cc2cc2ccoc2c1;Heptane Ethanol Water;4,5_5_0,5;-1.32018553
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;9_0_1;0.99405684
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;8,5_0,5_1;0.4709893
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;8_1_1;0.11463493
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;7,5_1,5_1;-0.09453309
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;7_2_1;-0.23244041
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;6,5_2,5_1;-0.32726158
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;6_3_1;-0.39360392
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;5,5_3,5_1;-0.44632775
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;5_4_1;-0.48102426
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;4,5_4,5_1;-0.50936686
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;4_5_1;-0.53068427
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;3,5_5,5_1;-0.54654401
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;3_6_1;-0.5567087
O=C(Oc12)C=Cc2cc2ccoc2c1;Beta-Pinene Ethanol Water;4,5_5_0,5;-0.56764772
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;5_0_5;1.75418415
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;4,5_0,5_5;1.8013493
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;4_1_5;1.85746802
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;3,5_1,5_5;1.92242656
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;3_2_5;1.99396623
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;2,5_2,5_5;2.07063955
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;2_3_5;2.15064714
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;1,5_3,5_5;2.22151092
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;1_4_5;2.28556386
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;0,5_4,5_5;2.33383924
O=C(Oc12)C=Cc2cc2ccoc2c1;1-Butanol DimethylCarbonate H2O;0_5_5;2.36859736
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;A;3.35974795
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;C;2.87022701
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;F;2.46189525
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;H;1.85460675
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;K;1.09243429
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;L;0.23829208
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;M;-0.43929815
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;N;-1.12918197
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;P;-1.78874899
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;Q;-2.54915165
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;R;-3.41369088
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;T;-4.41953454
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;V;-5.98596458
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;X;-6.27484055
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;Arizona;Z;-4.11613566
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;7_0_3;2.78260056
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;6,5_0,5_3;2.5489627
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;6_1_3;2.31188424
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;5,5_1,5_3;2.07448482
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;5_2_3;1.84107163
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;4,5_2,5_3;1.616078
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;4_3_3;1.40248025
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;3,5_3,5_3;1.20132994
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;3_4_3;1.0117952
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;ButylAcetate Ethanol Water;2,5_4,5_3;0.83140638
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;7_0_3;1.9754308
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;6,5_0,5_3;2.04339751
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;6_1_3;2.06728094
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;5,5_1,5_3;2.03275377
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;5_2_3;1.92200138
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;4,5_2,5_3;1.73928899
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;4_3_3;1.4976235
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;CPME Ethanol Water;3,5_3,5_3;1.20711767
Oc1ccc(cc1O)C(Oc(cc(O)cc1O)c1C1=O)=C1OC;1-Butanol AceticAcid Water;5_0_5;2.57812811
